Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
61904486,07/24/2024 09:24:42 PM,08/03/2024 02:09:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10017,862 2 AVENUE,2 AVENUE,EAST   46 STREET,EAST   47 STREET,EAST   46 STREET,EAST   47 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",07/25/2024 09:06:53 AM,06 MANHATTAN,1013390001,MANHATTAN,992489,213422,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.752466784765815,-73.97026303855291,"(40.752466784765815, -73.97026303855291)"
61909306,07/24/2024 07:59:48 PM,07/25/2024 08:30:08 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10009,110 EAST    1 STREET,EAST    1 STREET,LUDLOW STREET,AVENUE A,LUDLOW STREET,AVENUE A,ADDRESS,NEW YORK,EAST    1 STREET,,Closed,,The Department of Sanitation (DSNY) didn't see a violation of their rules or a condition they could resolve. DSNY will refer your complaint to another agency.  This Service Request has been closed.,07/25/2024 08:30:08 AM,03 MANHATTAN,1004290047,MANHATTAN,987952,202447,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72234618944595,-73.98664443797722,"(40.72234618944595, -73.98664443797722)"
61908256,07/24/2024 06:36:41 PM,07/29/2024 02:53:59 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11229,1702 EAST   16 STREET,EAST   16 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   16 STREET,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/26/2024 06:04:40 AM,15 BROOKLYN,3067980013,BROOKLYN,996135,160775,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60795862013711,-73.95719641040394,"(40.60795862013711, -73.95719641040394)"
61904490,07/24/2024 05:58:59 PM,08/03/2024 02:11:52 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10016,LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   38 STREET,EAST   39 STREET,EAST   38 STREET,EAST   39 STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation (DSNY) spoke with the business about proper procedures and best practices.,07/25/2024 02:00:23 PM,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
61903582,07/24/2024 05:17:28 PM,07/25/2024 07:59:29 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11215,4 AVENUE,4 AVENUE,4 AVENUE,PROSPECT AVENUE,4 AVENUE,PROSPECT AVENUE,INTERSECTION,,,,Closed,,"The Department of Sanitation (DSNY) investigated and addressed the issue. If the problem still exists, please file a new complaint.",07/25/2024 07:59:29 AM,07 BROOKLYN,,BROOKLYN,986256,181739,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.665508074036524,-73.99276919825392,"(40.665508074036524, -73.99276919825392)"
61911788,07/24/2024 05:07:23 PM,07/27/2024 07:46:24 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10011,225 WEST   24 STREET,WEST   24 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/25/2024 04:51:25 AM,04 MANHATTAN,1007740019,MANHATTAN,985338,210757,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74515580245555,-73.99607352069437,"(40.74515580245555, -73.99607352069437)"
61905392,07/24/2024 05:02:56 PM,07/25/2024 11:06:15 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11228,8858 15 AVENUE,15 AVENUE,CROPSEY AVENUE,INDEPENDENCE AVENUE,CROPSEY AVENUE,INDEPENDENCE AVENUE,ADDRESS,BROOKLYN,15 AVENUE,,Closed,,The Department of Sanitation (DSNY) didn't see a violation of their rules or a condition they could resolve. DSNY will refer your complaint to another agency.  This Service Request has been closed.,07/25/2024 11:06:15 AM,11 BROOKLYN,3064590047,BROOKLYN,980059,160078,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60605247684378,-74.01509337113654,"(40.60605247684378, -74.01509337113654)"
61905454,07/24/2024 01:57:00 PM,07/26/2024 03:07:50 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11205,FLUSHING AVENUE,FLUSHING AVENUE,FLUSHING AVENUE,FRANKLIN AVENUE,FLUSHING AVENUE,FRANKLIN AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) collected the items.,07/25/2024 11:16:48 AM,01 BROOKLYN,,BROOKLYN,995658,193826,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69867701283631,-73.9588584103748,"(40.69867701283631, -73.9588584103748)"
61908255,07/24/2024 01:43:03 PM,07/26/2024 12:46:25 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10002,HESTER STREET,HESTER STREET,HESTER STREET,LUDLOW STREET,HESTER STREET,LUDLOW STREET,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/25/2024 04:57:35 AM,03 MANHATTAN,,MANHATTAN,986867,200060,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7157948361671,-73.99055967847579,"(40.7157948361671, -73.99055967847579)"
61902533,07/24/2024 12:34:44 PM,07/25/2024 08:40:05 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10037,454 LENOX AVENUE,LENOX AVENUE,WEST  132 STREET,WEST  133 STREET,WEST  132 STREET,WEST  133 STREET,ADDRESS,NEW YORK,LENOX AVENUE,,Closed,,The Department of Sanitation (DSNY) didn't see a violation of their rules or a condition they could resolve. DSNY will refer your complaint to another agency.  This Service Request has been closed.,07/25/2024 08:40:05 AM,10 MANHATTAN,1017300001,MANHATTAN,1000311,235319,PHONE,Unspecified,MANHATTAN,,,,,,,,40.81255747080494,-73.9419788100084,"(40.81255747080494, -73.9419788100084)"
61910483,07/24/2024 11:39:35 AM,07/26/2024 02:59:58 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,234 SPRING STREET,SPRING STREET,AVENUE OF THE AMERICAS,VARICK STREET,AVENUE OF THE AMERICAS,VARICK STREET,ADDRESS,NEW YORK,SPRING STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 10:31:35 PM,02 MANHATTAN,1004910046,MANHATTAN,982937,203620,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72556646733649,-74.00473708812684,"(40.72556646733649, -74.00473708812684)"
61905480,07/24/2024 07:09:59 AM,07/27/2024 07:51:37 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10010,675 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   21 STREET,WEST   22 STREET,WEST   21 STREET,WEST   22 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/24/2024 10:27:20 AM,04 MANHATTAN,1007970037,MANHATTAN,986002,209505,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74171926853554,-73.99367753959561,"(40.74171926853554, -73.99367753959561)"
61907402,07/24/2024 06:46:54 AM,07/26/2024 02:59:53 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,51 MERCER STREET,MERCER STREET,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,ADDRESS,NEW YORK,MERCER STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 10:31:00 PM,02 MANHATTAN,1004747501,MANHATTAN,983963,202230,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72175134683457,-74.00103538953923,"(40.72175134683457, -74.00103538953923)"
61903580,07/24/2024 06:45:43 AM,07/24/2024 04:14:31 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,453 BROOME STREET,BROOME STREET,MERCER STREET,GREENE STREET,MERCER STREET,GREENE STREET,ADDRESS,NEW YORK,BROOME STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 06:45:50 AM,02 MANHATTAN,1004740012,MANHATTAN,984035,202405,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72223168159443,-74.00077564583744,"(40.72223168159443, -74.00077564583744)"
61909305,07/24/2024 06:44:03 AM,07/26/2024 03:00:23 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,625 BROADWAY,BROADWAY,EAST HOUSTON STREET,BLEECKER STREET,EAST HOUSTON STREET,BLEECKER STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 10:37:49 PM,02 MANHATTAN,1005230046,MANHATTAN,985273,203774,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72598919820154,-73.99630916078218,"(40.72598919820154, -73.99630916078218)"
61907403,07/24/2024 06:41:56 AM,07/26/2024 03:00:27 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,645 BROADWAY,BROADWAY,BLEECKER STREET,BOND STREET,BLEECKER STREET,BOND STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 10:38:20 PM,02 MANHATTAN,1005320024,MANHATTAN,985436,204028,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.726686346066586,-73.99572103508768,"(40.726686346066586, -73.99572103508768)"
61905391,07/24/2024 06:40:36 AM,07/24/2024 04:06:49 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,35 WEST    4 STREET,WEST    4 STREET,GREENE STREET,WASHINGTON SQUARE EAST,GREENE STREET,WASHINGTON SQUARE EAST,ADDRESS,NEW YORK,WEST    4 STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 06:40:43 AM,02 MANHATTAN,1005460011,MANHATTAN,985381,204960,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.729244466003315,-73.9959193127356,"(40.729244466003315, -73.9959193127356)"
61902526,07/24/2024 06:39:42 AM,07/24/2024 04:24:46 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,543 LA GUARDIA PLACE,LA GUARDIA PLACE,BLEECKER STREET,WEST    3 STREET,BLEECKER STREET,WEST    3 STREET,ADDRESS,NEW YORK,LA GUARDIA PLACE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 06:39:50 AM,02 MANHATTAN,1005330010,MANHATTAN,984709,204785,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.728764194142315,-73.99834392400119,"(40.728764194142315, -73.99834392400119)"
61908249,07/24/2024 06:37:25 AM,07/24/2024 04:24:58 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,180 BLEECKER STREET,BLEECKER STREET,SULLIVAN STREET,MAC DOUGAL STREET,SULLIVAN STREET,MAC DOUGAL STREET,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 06:37:32 AM,02 MANHATTAN,1005260059,MANHATTAN,984004,204874,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72900848589757,-74.00088757339687,"(40.72900848589757, -74.00088757339687)"
61906386,07/24/2024 06:36:24 AM,07/26/2024 03:00:17 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,185 BLEECKER STREET,BLEECKER STREET,SULLIVAN STREET,MAC DOUGAL STREET,SULLIVAN STREET,MAC DOUGAL STREET,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 10:34:32 PM,02 MANHATTAN,1005400043,MANHATTAN,983971,204902,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7290853380792,-74.00100663928178,"(40.7290853380792, -74.00100663928178)"
61904489,07/24/2024 06:34:07 AM,07/26/2024 03:05:53 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,73 7 AVENUE SOUTH,7 AVENUE SOUTH,BLEECKER STREET,BARROW STREET,BLEECKER STREET,BARROW STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/24/2024 06:34:17 AM,02 MANHATTAN,1005900055,MANHATTAN,983269,206076,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.732307630595805,-74.0035396447638,"(40.732307630595805, -74.0035396447638)"
61910175,07/24/2024 06:33:07 AM,07/26/2024 03:00:37 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,329 BLEECKER STREET,BLEECKER STREET,CHRISTOPHER STREET,WEST   10 STREET,CHRISTOPHER STREET,WEST   10 STREET,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/25/2024 04:52:05 AM,02 MANHATTAN,1006190050,MANHATTAN,983056,206506,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73348784875174,-74.00430826779332,"(40.73348784875174, -74.00430826779332)"
61900226,07/24/2024 01:34:48 AM,07/26/2024 01:30:14 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11234,1585 EAST   58 STREET,EAST   58 STREET,AVENUE O,AVENUE T,AVENUE O,AVENUE T,ADDRESS,BROOKLYN,EAST   58 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/24/2024 04:31:54 AM,18 BROOKLYN,3083800006,BROOKLYN,1006801,163558,PHONE,Unspecified,BROOKLYN,,,,,,,,40.615576654454316,-73.91877374777143,"(40.615576654454316, -73.91877374777143)"
61895050,07/23/2024 10:34:14 PM,07/26/2024 01:30:21 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11209,532 82 STREET,82 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,82 STREET,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/24/2024 10:37:07 AM,10 BROOKLYN,3060090018,BROOKLYN,977625,166535,PHONE,Unspecified,BROOKLYN,,,,,,,,40.623774120881066,-74.02386545794471,"(40.623774120881066, -74.02386545794471)"
61894918,07/23/2024 06:44:07 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11693,235 BEACH   86 STREET,BEACH   86 STREET,ROCKAWAY BEACH BOULEVARD,ROCKAWAY FREEWAY,ROCKAWAY BEACH BOULEVARD,ROCKAWAY FREEWAY,ADDRESS,FAR ROCKAWAY,BEACH   86 STREET,,In Progress,,,07/24/2024 12:18:06 PM,14 QUEENS,4161200069,QUEENS,1036651,153594,ONLINE,Unspecified,QUEENS,,,,,,,,40.58810130736577,-73.81133482576705,"(40.58810130736577, -73.81133482576705)"
61898898,07/23/2024 06:38:19 PM,,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11693,239 BEACH   86 STREET,BEACH   86 STREET,ROCKAWAY BEACH BOULEVARD,ROCKAWAY FREEWAY,ROCKAWAY BEACH BOULEVARD,ROCKAWAY FREEWAY,ADDRESS,FAR ROCKAWAY,BEACH   86 STREET,,In Progress,,,07/24/2024 12:25:09 PM,14 QUEENS,4161200065,QUEENS,1036649,153609,ONLINE,Unspecified,QUEENS,,,,,,,,40.58814249110111,-73.81134191025532,"(40.58814249110111, -73.81134191025532)"
61892277,07/23/2024 06:17:21 PM,07/25/2024 03:57:38 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11693,217 BEACH   92 STREET,BEACH   92 STREET,ROCKAWAY BEACH BOULEVARD,DE SOTA ROAD,ROCKAWAY BEACH BOULEVARD,DE SOTA ROAD,ADDRESS,FAR ROCKAWAY,BEACH   92 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/24/2024 07:50:12 AM,14 QUEENS,4161270016,QUEENS,1035479,153050,ONLINE,Unspecified,QUEENS,,,,,,,,40.58661499011337,-73.81555861967911,"(40.58661499011337, -73.81555861967911)"
61898897,07/23/2024 03:40:20 PM,07/26/2024 03:32:17 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11207,1851 LINDEN BOULEVARD,LINDEN BOULEVARD,MALTA STREET,ALABAMA AVENUE,MALTA STREET,ALABAMA AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/25/2024 05:09:10 AM,05 BROOKLYN,3043190024,BROOKLYN,1013696,178843,PHONE,Unspecified,BROOKLYN,,,,,,,,40.657510460330464,-73.8938720267767,"(40.657510460330464, -73.8938720267767)"
61900227,07/23/2024 02:38:15 PM,07/26/2024 02:57:37 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10007,16 MURRAY STREET,MURRAY STREET,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,MURRAY STREET,,Closed,,The Department of Sanitation (DSNY) spoke with the business about proper procedures and best practices.,07/25/2024 02:06:25 PM,01 MANHATTAN,1001247503,MANHATTAN,982033,199188,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71340151377705,-74.00799711169755,"(40.71340151377705, -74.00799711169755)"
61894927,07/23/2024 02:13:09 PM,07/30/2024 12:57:47 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10451,299 EAST  158 STREET,EAST  158 STREET,PARK AVENUE,COURTLANDT AVENUE,PARK AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,EAST  158 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/23/2024 11:37:33 PM,01 BRONX,2024180001,BRONX,1007053,239189,ONLINE,Unspecified,BRONX,,,,,,,,40.82316469920969,-73.91760985037008,"(40.82316469920969, -73.91760985037008)"
61898889,07/23/2024 11:00:51 AM,07/27/2024 07:24:04 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,828 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   28 STREET,WEST   29 STREET,WEST   28 STREET,WEST   29 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/23/2024 11:00:58 AM,05 MANHATTAN,1008300080,MANHATTAN,986960,211222,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74643176257823,-73.99021970336895,"(40.74643176257823, -73.99021970336895)"
61893615,07/23/2024 10:52:26 AM,07/27/2024 10:03:38 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,221 WEST   38 STREET,WEST   38 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   38 STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/23/2024 10:52:35 AM,05 MANHATTAN,1007880036,MANHATTAN,987128,213933,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75387272023813,-73.98961223693314,"(40.75387272023813, -73.98961223693314)"
61896190,07/23/2024 10:38:26 AM,07/27/2024 10:01:54 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,515 7 AVENUE,7 AVENUE,WEST   37 STREET,WEST   38 STREET,WEST   37 STREET,WEST   38 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/23/2024 10:38:35 AM,05 MANHATTAN,1008130064,MANHATTAN,987321,213732,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75332096131935,-73.98891572058507,"(40.75332096131935, -73.98891572058507)"
61898880,07/23/2024 09:13:18 AM,07/30/2024 12:59:16 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10457,EAST  180 STREET,EAST  180 STREET,EAST  180 STREET,3 AVENUE,EAST  180 STREET,3 AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) removed the items.,07/24/2024 10:56:31 AM,06 BRONX,,BRONX,1013555,249233,ONLINE,Unspecified,BRONX,,,,,,,,40.85071337060241,-73.89407343098154,"(40.85071337060241, -73.89407343098154)"
61892351,07/23/2024 09:10:56 AM,07/26/2024 02:16:43 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10038,27 ST JAMES PLACE,ST JAMES PLACE,MADISON STREET,JAMES STREET,MADISON STREET,JAMES STREET,ADDRESS,NEW YORK,ST JAMES PLACE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/24/2024 05:33:17 AM,03 MANHATTAN,1001160042,MANHATTAN,984369,198640,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71189766127491,-73.99957075560673,"(40.71189766127491, -73.99957075560673)"
61895051,07/23/2024 09:03:02 AM,07/24/2024 04:21:10 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,475 BROADWAY,BROADWAY,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/23/2024 09:03:13 AM,02 MANHATTAN,1004747505,MANHATTAN,984176,202073,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72132042408795,-74.00026696282403,"(40.72132042408795, -74.00026696282403)"
